id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
1170083,6.4,4.4,6.4,6.7,6.8,None,None,None,None,8.3,外观漂亮、运行流畅、手感舒适、机身内存大、性能好、处理器不错、性价比高、价格高、信号差、电池容量小、系统不足、手感一般、续航一般,http://detail.zol.com.cn/1171/1170083/review.shtml
1232363,8.1,8.0,8.0,8.7,8.2,None,None,None,None,9.7,系统强悍、电池容量大、价格便宜、性价比高、外观漂亮、屏幕大、屏幕效果好、分辨率低、屏幕尺寸小、屏幕一般、屏幕亮度低、系统不足,http://detail.zol.com.cn/1233/1232363/review.shtml
1171995,7.8,9.2,7.1,8.4,8.8,None,None,None,None,7.0,系统强悍、性能好、外观漂亮、价格便宜、运行流畅、性价比高、续航出色、电池容量小、手感一般、价格高、音乐效果一般、音质一般、网络信号差,http://detail.zol.com.cn/1172/1171995/review.shtml
1116453,5.8,2.0,6.4,7.3,7.6,None,None,None,None,6.8,外观漂亮、屏幕效果好、运行流畅、性价比高、分辨率高、手感舒适、音色音质好、信号差、续航一般、系统不足、外观不是很满意、运行速度慢、做工用料稍差,http://detail.zol.com.cn/1117/1116453/review.shtml
1204880,5.5,5.2,4.1,5.5,5.7,None,None,None,None,6.5,系统强悍、音色音质好、运行流畅、性能好、价格便宜、电池容量大、处理器不错、信号差、续航一般、屏幕质量一般、系统不足、手感一般,http://detail.zol.com.cn/1205/1204880/review.shtml
1236114,5.8,9.0,6.0,6.8,6.2,None,None,None,None,9.4,性能好、手感舒适、性价比高、电池容量大、处理器不错、信号好、外观漂亮、电池容量小、续航一般、性价比不高、屏幕质量一般、相机像素低,http://detail.zol.com.cn/1237/1236114/review.shtml
1172515,6.4,4.4,6.4,6.7,6.8,None,None,None,None,8.3,外观漂亮、运行流畅、手感舒适、机身内存大、性能好、处理器不错、性价比高、价格高、信号差、电池容量小、系统不足、手感一般、续航一般,http://detail.zol.com.cn/1173/1172515/review.shtml
1172516,6.4,4.4,6.4,6.7,6.8,None,None,None,None,8.3,外观漂亮、运行流畅、手感舒适、机身内存大、性能好、处理器不错、性价比高、价格高、信号差、电池容量小、系统不足、手感一般、续航一般,http://detail.zol.com.cn/1173/1172516/review.shtml
1142418,7.4,5.4,8.9,7.7,7.6,None,None,None,None,8.0,续航出色、屏幕大、外观漂亮、性价比高、屏幕效果好、手感舒适、处理器不错、电池容量小、系统不足、续航一般、音质一般、信号差、网络体验差,http://detail.zol.com.cn/1143/1142418/review.shtml
1242395,5.8,9.0,6.0,6.8,6.2,None,None,None,None,9.4,性能好、手感舒适、性价比高、电池容量大、处理器不错、信号好、外观漂亮、电池容量小、续航一般、性价比不高、屏幕质量一般、相机像素低,http://detail.zol.com.cn/1243/1242395/review.shtml
1242396,5.8,9.0,6.0,6.8,6.2,None,None,None,None,9.4,性能好、手感舒适、性价比高、电池容量大、处理器不错、信号好、外观漂亮、电池容量小、续航一般、性价比不高、屏幕质量一般、相机像素低,http://detail.zol.com.cn/1243/1242396/review.shtml
369668,6.3,6.3,5,6.2,6.9,None,None,None,None,7.7,外观漂亮、运行流畅、屏幕效果好、成像效果好、性价比高、性价比高、性能好、电池容量小、续航一般、外观不是很满意、信号差、价格高、音质一般,http://detail.zol.com.cn/370/369668/review.shtml
1161976,7.4,8.0,7.9,8.0,8.4,None,None,None,None,8.0,外观漂亮、手感舒适、运行流畅、成像效果好、性能好、屏幕大、续航出色、续航一般、系统不足、信号差、价格高、电池容量小、外观不是很满意,http://detail.zol.com.cn/1162/1161976/review.shtml
1162836,7.4,8.0,7.9,8.0,8.4,None,None,None,None,8.0,外观漂亮、手感舒适、运行流畅、成像效果好、性能好、屏幕大、续航出色、续航一般、系统不足、信号差、价格高、电池容量小、外观不是很满意,http://detail.zol.com.cn/1163/1162836/review.shtml
380496,5.7,8.1,4.9,8.1,8.1,None,None,None,None,8.7,机身内存大、价格便宜、分辨率高、屏幕尺寸小、标价不够厚道、价格高,http://detail.zol.com.cn/381/380496/review.shtml
