id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
1100947,4.3,5.2,5.9,6.3,5.5,None,None,None,None,6.9,外观漂亮、续航出色、手感舒适、运行流畅、屏幕效果好、性价比高、屏幕显示出色、价格高、运行速度慢、处理器性能一般、电池表现差、性能差、性价比不高,http://detail.zol.com.cn/1101/1100947/review.shtml
1262337,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262337/review.shtml
1262340,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262340/review.shtml
1312720,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1313/1312720/review.shtml
1286282,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1287/1286282/review.shtml
1308614,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1309/1308614/review.shtml
1155727,6.7,6.7,6.7,8.3,6.7,None,None,None,None,8.6,机身小巧、系统不足,http://detail.zol.com.cn/1156/1155727/review.shtml
1310177,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1311/1310177/review.shtml
1222360,6.6,7.4,6.6,6.6,6.6,None,None,None,None,7.7,None,http://detail.zol.com.cn/1223/1222360/review.shtml
1223825,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1224/1223825/review.shtml
1288036,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1289/1288036/review.shtml
1222790,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1223/1222790/review.shtml
1289486,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1290/1289486/review.shtml
1137557,7.1,8.7,5.5,8.7,8.7,None,None,None,None,9.8,分辨率高、运行流畅、价格高、信号差,http://detail.zol.com.cn/1138/1137557/review.shtml
1225416,8.5,9.4,9.4,8.9,9.3,None,None,None,None,9.1,价格便宜、手感舒适、外观不是很满意,http://detail.zol.com.cn/1226/1225416/review.shtml
1318330,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1319/1318330/review.shtml
1318819,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1319/1318819/review.shtml
214421,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/215/214421/review.shtml
214433,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/215/214433/review.shtml
214616,None,None,None,None,None,None,None,None,None,4.0,价格合理,http://detail.zol.com.cn/215/214616/review.shtml
214760,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/215/214760/review.shtml
249338,None,None,None,None,None,None,None,None,None,7.1,续航出色、屏幕大、外观漂亮、字体小,http://detail.zol.com.cn/250/249338/review.shtml
249354,None,None,None,None,None,None,None,None,None,8.0,外观简约,http://detail.zol.com.cn/250/249354/review.shtml
1100338,8.8,9.0,8.8,8.6,8.4,None,None,None,None,9.0,外观漂亮、屏幕效果好、屏幕大、运行流畅、手感舒适、系统流畅、续航出色、价格高、续航一般、发热量大温度高、信号差、电池容量小、运行速度慢,http://detail.zol.com.cn/1101/1100338/review.shtml
214942,None,None,None,None,None,None,None,None,None,7.3,外观漂亮、价格高,http://detail.zol.com.cn/215/214942/review.shtml
65734,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/66/65734/review.shtml
65735,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/66/65735/review.shtml
65737,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/66/65737/review.shtml
65738,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/66/65738/review.shtml
65743,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/66/65743/review.shtml
65745,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/66/65745/review.shtml
65789,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/66/65789/review.shtml
66074,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/67/66074/review.shtml
186084,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/187/186084/review.shtml
186255,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/187/186255/review.shtml
186256,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/187/186256/review.shtml
335741,4.3,4.3,4.5,5.2,4.6,None,None,None,None,5.8,外观漂亮、屏幕效果好、手感舒适、性价比高、运行流畅、价格便宜、屏幕大小适中、运行速度慢、机身内存小、续航一般、电池容量小、内存不足、视频效果差,http://detail.zol.com.cn/336/335741/review.shtml
335843,5.2,6.4,4.6,6.5,6.6,None,None,None,None,7.5,运行流畅、屏幕效果好、外观漂亮、屏幕大、手感舒适、分辨率高、硬件配置强悍、续航一般、发热量大温度高、信号差、做工用料稍差、电池表现差、价格高,http://detail.zol.com.cn/336/335843/review.shtml
1100948,5.9,2.0,6.7,8.4,7.5,None,None,None,None,6.5,外观漂亮、屏幕效果好、手感舒适、运行流畅、系统流畅、分辨率高、续航出色、发热量大温度高、续航一般、价格高、性价比不高、运行速度慢、外观不漂亮,http://detail.zol.com.cn/1101/1100948/review.shtml
217505,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/218/217505/review.shtml
40708,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/41/40708/review.shtml
40711,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/41/40711/review.shtml
401594,7.1,6.0,6.8,9.1,9.1,None,None,None,None,8.4,外观漂亮、运行流畅、屏幕效果好、屏幕大、系统强悍、分辨率高、性能不错、续航一般、价格高、电池容量小、信号差、系统不足、性价比低,http://detail.zol.com.cn/402/401594/review.shtml
308178,6.4,6.7,5.4,6.7,7,None,None,None,None,8.0,屏幕大、分辨率高、外观漂亮、运行流畅、屏幕效果好、屏幕显示出色、外观简约、续航一般、电池表现差、价格高、运行速度慢、外观不是很满意、电池容量小,http://detail.zol.com.cn/309/308178/review.shtml
308305,6.4,6.7,5.4,6.7,7,None,None,None,None,8.0,屏幕大、分辨率高、外观漂亮、运行流畅、屏幕效果好、屏幕显示出色、外观简约、续航一般、电池表现差、价格高、运行速度慢、外观不是很满意、电池容量小,http://detail.zol.com.cn/309/308305/review.shtml
371491,5.2,5.8,5.4,6.7,5.7,None,None,None,None,7.2,外观漂亮、音色音质好、屏幕大小适中、屏幕效果好、手感舒适、机身轻薄、运行流畅、运行速度慢、机身内存小、续航一般、信号差、发热量大温度高、电池表现差,http://detail.zol.com.cn/372/371491/review.shtml
371492,5.2,5.8,5.4,6.7,5.7,None,None,None,None,7.2,外观漂亮、音色音质好、手感舒适、屏幕大小适中、屏幕效果好、屏幕大、机身轻薄、运行速度慢、机身内存小、续航一般、信号差、发热量大温度高、电池表现差,http://detail.zol.com.cn/372/371492/review.shtml
130424,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/131/130424/review.shtml
1177170,6.1,9.9,6.2,7.5,7.5,None,None,None,None,8.9,外观漂亮、手感舒适、屏幕效果好、运行流畅、性能好、成像效果好、处理器不错、价格高、续航一般、电池容量小、性价比不高、系统不足、发热量大温度高,http://detail.zol.com.cn/1178/1177170/review.shtml
338099,5.1,5.1,4.3,5.5,5.1,None,None,None,None,6.3,外观漂亮、屏幕大小适中、屏幕效果好、运行流畅、屏幕反应灵敏、续航出色、机身小巧、电池容量小、续航一般、分辨率低、运行速度慢、屏幕尺寸小、价格高,http://detail.zol.com.cn/339/338099/review.shtml
338211,5.4,4.7,5.7,5.6,4.7,None,None,None,None,6.5,外观漂亮、屏幕效果好、价格便宜、运行流畅、性价比高、屏幕显示出色、续航出色、运行速度慢、机身内存小、续航一般、成像效果差、相机像素低、网速慢,http://detail.zol.com.cn/339/338211/review.shtml
281321,None,None,None,None,None,None,None,None,None,7.0,外观漂亮、外观简约、价格实惠、屏幕一般、屏幕灵敏度差,http://detail.zol.com.cn/282/281321/review.shtml
281601,None,None,None,None,None,None,None,None,None,7.3,续航出色、电池容量大、性价比高、做工用料稍差,http://detail.zol.com.cn/282/281601/review.shtml
