id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
1340278,高通骁龙870,2021年03月07日,6.67英寸需双手打字,2400x1080px1080P高清,4800万像素高清级像素,2000万像素高清级像素,4520mAh大电池,None,None,12GB游戏运行良好,http://detail.zol.com.cn/1341/1340278/param.shtml,https://2a.zol-img.com.cn/product/222_320x240/146/cevujgPBGesU.jpg
1795865,联发科天玑6080,None,6.67英寸需双手打字,2400x1080px1080P高清,1亿像素普通级像素,1600万像素高清级像素,5000mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1796/1795865/param.shtml,https://2a.zol-img.com.cn/product/253_320x240/418/ceiItsCfdlACk.jpg
1795867,联发科天玑7200-Ultra,None,6.67英寸需双手打字,2712x1220px1080P高清,2亿像素普通级像素,1600万像素高清级像素,5000mAh大电池,None,None,12GB游戏运行良好,http://detail.zol.com.cn/1796/1795867/param.shtml,https://2b.zol-img.com.cn/product/253_320x240/35/ceOTQ9ApRcwuY.jpg
1773705,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1774/1773705/param.shtml,https://2f.zol-img.com.cn/product/239_320x240/225/ceHjeluHX9a62.png
1784375,高通骁龙7+Gen2,None,6.67英寸需双手打字,2400x1080px1080P高清,6400万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1785/1784375/param.shtml,https://2f.zol-img.com.cn/product/232_320x240/537/cep3mEFsdeZhY.png
1960046,联发科天玑8300-Ultra,2023年12月1日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1961/1960046/param.shtml,None
1490493,高通骁龙7+Gen2,None,6.67英寸需双手打字,2400x1080px1080P高清,6400万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,16GB游戏运行良好,http://detail.zol.com.cn/1491/1490493/param.shtml,https://2f.zol-img.com.cn/product/232_320x240/537/cep3mEFsdeZhY.png
1406425,联发科天玑8100,2022年05月31日,6.6英寸需双手打字,2460x1080px1080P高清,6400万像素高清级像素,1600万像素高清级像素,5080mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1407/1406425/param.shtml,https://2e.zol-img.com.cn/product/222_320x240/194/ceNRhBbb1485o.jpg
1842770,联发科天玑9200+,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1843/1842770/param.shtml,None
1432138,高通骁龙8Gen2,None,6.67英寸需双手打字,3200x1440px2K超清,5000万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1433/1432138/param.shtml,https://2a.zol-img.com.cn/product/225_320x240/804/cenpTOMRe6o.jpg
1420747,高通骁龙8+Gen1,2022年08月16日,6.67英寸需双手打字,2712x1220px1080P高清,1亿像素普通级像素,2000万像素高清级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1421/1420747/param.shtml,https://2b.zol-img.com.cn/product/221_320x240/715/cecI0tZmd0JE.jpg
1333351,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1334/1333351/param.shtml,https://2f.zol-img.com.cn/product/206_320x240/541/cejoG4RtlYFJo.jpg
1347859,None,2020年12月01日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1348/1347859/param.shtml,https://2e.zol-img.com.cn/product/222_320x240/648/ceLfMY9NwrJYc.jpg
1432229,高通骁龙4Gen1,None,6.67英寸需双手打字,2400x1080px1080P高清,4800万像素高清级像素,800万像素普通级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1433/1432229/param.shtml,https://2e.zol-img.com.cn/product/223_320x240/12/ceuZGSwOYyPlE.png
1476281,高通骁龙7+Gen2,None,6.67英寸需双手打字,2400x1080px1080P高清,6400万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1477/1476281/param.shtml,https://2f.zol-img.com.cn/product/232_320x240/537/cep3mEFsdeZhY.png
1396949,联发科天玑1080,None,6.67英寸需双手打字,2400x1080px1080P高清,5000万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1397/1396949/param.shtml,https://2f.zol-img.com.cn/product/223_320x240/593/ceKWGPSrYkLt6.jpg
1971146,联发科天玑6100+,None,6.74英寸需双手打字,2460x1080px1080P高清,5000万像素高清级像素,500万像素普通级像素,5000mAh大电池,None,None,4GB游戏运行良好,http://detail.zol.com.cn/1972/1971146/param.shtml,https://2b.zol-img.com.cn/product/258_320x240/441/ceebuTcdX1nk.jpg
1784458,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1785/1784458/param.shtml,https://2a.zol-img.com.cn/product/247_320x240/868/cemWziFaxi2aY.png
1490492,高通骁龙7+Gen2,None,6.67英寸需双手打字,2400x1080px1080P高清,6400万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,12GB游戏运行良好,http://detail.zol.com.cn/1491/1490492/param.shtml,https://2f.zol-img.com.cn/product/232_320x240/537/cep3mEFsdeZhY.png
1363544,联发科天玑1200,2021年04月30日,6.67英寸需双手打字,2400x1080px1080P高清,6400万像素高清级像素,1600万像素高清级像素,5065mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1364/1363544/param.shtml,https://2a.zol-img.com.cn/product/222_320x240/268/ce8o9WpHg4t3U.jpg
1432228,高通骁龙4Gen1,None,6.67英寸需双手打字,2400x1080px1080P高清,4800万像素高清级像素,800万像素普通级像素,5000mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1433/1432228/param.shtml,https://2e.zol-img.com.cn/product/223_320x240/12/ceuZGSwOYyPlE.png
1913318,联发科天玑7200-Ultra,None,6.67英寸需双手打字,2712x1220px1080P高清,2亿像素普通级像素,1600万像素高清级像素,5000mAh大电池,None,None,12GB游戏运行良好,http://detail.zol.com.cn/1914/1913318/param.shtml,https://2b.zol-img.com.cn/product/253_320x240/35/ceOTQ9ApRcwuY.jpg
1994892,高通骁龙8SGen3,2024年4月15日,6.67英寸需双手打字,2712x1220px1080P高清,5000万像素高清级像素,2000万像素高清级像素,5000mAh大电池,None,None,16GB游戏运行良好,http://detail.zol.com.cn/1995/1994892/param.shtml,https://2c.zol-img.com.cn/product/262_320x240/460/ce0HsZjCy90SY.png
1960050,第二代骁龙8移动平台,2023年12月1日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1961/1960050/param.shtml,None
1320504,联发科天玑820,2020年06月,6.57英寸需双手打字,2400x1080px1080P高清,4800万像素高清级像素,1600万像素高清级像素,4520mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1321/1320504/param.shtml,https://2f.zol-img.com.cn/product/220_320x240/725/ce9kND1i5mNWE.jpg
1960047,联发科天玑8300-Ultra,2023年12月1日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1961/1960047/param.shtml,None
1913319,联发科天玑7200-Ultra,None,6.67英寸需双手打字,2712x1220px1080P高清,2亿像素普通级像素,1600万像素高清级像素,5000mAh大电池,None,None,16GB游戏运行良好,http://detail.zol.com.cn/1914/1913319/param.shtml,https://2b.zol-img.com.cn/product/253_320x240/35/ceOTQ9ApRcwuY.jpg
1338164,None,2021年06月01日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1339/1338164/param.shtml,https://2d.zol-img.com.cn/product/222_320x240/821/ceufF2eqsg4hY.jpg
1395228,联发科天玑8100,2022年05月31日,6.6英寸需双手打字,2460x1080px1080P高清,6400万像素高清级像素,1600万像素高清级像素,4400mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1396/1395228/param.shtml,https://2d.zol-img.com.cn/product/219_320x240/451/cexcwZs7r9YNY.jpg
1913334,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1914/1913334/param.shtml,https://2e.zol-img.com.cn/product/253_320x240/254/ceKMIYUZ3frxo.jpg
1994899,高通骁龙8SGen3,2024年4月15日,6.67英寸需双手打字,2712x1220px1080P高清,5000万像素高清级像素,2000万像素高清级像素,5000mAh大电池,None,None,16GB游戏运行良好,http://detail.zol.com.cn/1995/1994899/param.shtml,https://2d.zol-img.com.cn/product/262_320x240/575/ceOR2mBFAZDs.png
1399146,None,2022年04月01日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1400/1399146/param.shtml,https://2d.zol-img.com.cn/product/218_320x240/283/cecurpL7dEVc.jpg
1960033,高通骁龙8Gen3,2023年12月1日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1961/1960033/param.shtml,None
1424182,高通骁龙8+Gen1,2022年08月16日,6.67英寸需双手打字,2712x1220px1080P高清,1亿像素普通级像素,2000万像素高清级像素,5000mAh大电池,None,None,12GB游戏运行良好,http://detail.zol.com.cn/1425/1424182/param.shtml,https://2b.zol-img.com.cn/product/221_320x240/715/cecI0tZmd0JE.jpg
1393590,联发科天玑810,2021年11月01日,6.6英寸需双手打字,2400x1080px1080P高清,5000万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1394/1393590/param.shtml,https://2c.zol-img.com.cn/product/221_320x240/868/ceD8fT2XnPtE.jpg
1460927,联发科天玑1080,None,6.67英寸需双手打字,2400x1080px1080P高清,5000万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1461/1460927/param.shtml,https://2f.zol-img.com.cn/product/229_320x240/261/ceZBZOgrTu62.jpg
1325117,联发科HelioG85,2020年05月26日,6.53英寸需双手打字,2340x1080像素1080P高清,4800万像素高清级像素,1300万像素高清级像素,5020mAh大电池,None,None,4GB游戏运行良好,http://detail.zol.com.cn/1326/1325117/param.shtml,https://2e.zol-img.com.cn/product/205_320x240/678/ce3A06HGixpVo.jpg
1288897,None,2019年10月15日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1289/1288897/param.shtml,https://2e.zol-img.com.cn/product/202_320x240/308/ceJNkL5E8xg6w.jpg
1849602,高通骁龙4Gen2,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1850/1849602/param.shtml,None
1344752,高通骁龙865,2020年11月1日,6.67英寸需双手打字,2400x1080像素1080P高清,6400万像素高清级像素,2000万像素高清级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1345/1344752/param.shtml,https://2c.zol-img.com.cn/product/208_320x240/628/cegMzIQ6tc.jpg
1971148,联发科天玑6100+,None,6.74英寸需双手打字,2460x1080px1080P高清,5000万像素高清级像素,500万像素普通级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1972/1971148/param.shtml,https://2b.zol-img.com.cn/product/258_320x240/441/ceebuTcdX1nk.jpg
1432227,联发科天玑1080,None,6.67英寸需双手打字,2400x1080px1080P高清,5000万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,12GB游戏运行良好,http://detail.zol.com.cn/1433/1432227/param.shtml,https://2f.zol-img.com.cn/product/223_320x240/593/ceKWGPSrYkLt6.jpg
1304146,高通骁龙765G,2019年12月,6.67英寸需双手打字,2400x1080px1080P高清,6400万像素高清级像素,2000万像素高清级像素,4500mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1305/1304146/param.shtml,https://2a.zol-img.com.cn/product/223_320x240/342/ceCsGFtwW4Ac.png
