id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
1355934,高通骁龙870,2021年02月03日,6.7英寸,,6400万像素,1600万像素,5000mAh,None,八核,8GB,http://detail.zol.com.cn/1356/1355934/param.shtml,https://2a.zol-img.com.cn/product/210_320x240/296/ceqWtFgZyEAP2.jpg
1414233,高通骁龙8+Gen1,2022年08月11日,6.67英寸,2400x1080px,None,6000万像素,4450mAh,None,八核,12GB,http://detail.zol.com.cn/1415/1414233/param.shtml,https://2a.zol-img.com.cn/product/221_320x240/760/cegbEYrZh0tqA.jpg
1395646,高通骁龙888Plus,2021年12月21日,6.8英寸,,None,1600万像素,5000mAh,None,八核,8GB,http://detail.zol.com.cn/1396/1395646/param.shtml,https://2e.zol-img.com.cn/product/220_320x240/344/ceW7Uf47HwGs.jpg
1394397,高通骁龙8Gen1,2021年12月15日,6.7英寸,2400x1080px,5000万像素,6000万像素,5000mAh,None,八核,8GB,http://detail.zol.com.cn/1395/1394397/param.shtml,https://2d.zol-img.com.cn/product/221_320x240/913/ceq1IbqCmXiY.jpg
1648968,高通骁龙7Gen1,2023年06月25日,主：6.9英寸,主：2640x1080px,6400万像素,3200万像素,4200mAh,None,八核,8GB,http://detail.zol.com.cn/1649/1648968/param.shtml,https://2a.zol-img.com.cn/product/239_320x240/304/cePyoDka7cTE.jpg
1437012,骁龙 八核5G,2022年12月15日,6.5英寸需双手打字更多6.5英寸手机>,1600x720px,5000万像素高清级像素高清像素手机>,800万像素普通级像素高像素自拍手机>,5000mAh大电池大电池手机>,None,八核,8GB,http://detail.zol.com.cn/1438/1437012/param.shtml,https://2a.zol-img.com.cn/product/225_320x240/918/ceuqnRR4wHilw.jpg
1975069,高通骁龙8+Gen1,2023年01月,主：6.9英寸,主：2640x1080px,1200万像素,3200万像素,3800mAh,None,八核,12GB,http://detail.zol.com.cn/1976/1975069/param.shtml,https://2a.zol-img.com.cn/product/258_320x240/54/ceTC5suDdDF.png
1437092,高通骁龙8Gen2,2022年12月22日,6.7英寸,2400x1080px,5000万像素,6000万像素,4600mAh,None,八核,12GB,http://detail.zol.com.cn/1438/1437092/param.shtml,https://2b.zol-img.com.cn/product/225_320x240/877/ceY6DvWKV4IOE.jpg
1395336,高通骁龙888Plus,2021年12月21日,6.8英寸,,None,1600万像素,5000mAh,None,八核,6GB,http://detail.zol.com.cn/1396/1395336/param.shtml,https://2e.zol-img.com.cn/product/220_320x240/344/ceW7Uf47HwGs.jpg
1357757,高通骁龙870,2021年02月03日,6.7英寸,,6400万像素,1600万像素,5000mAh,None,八核,8GB,http://detail.zol.com.cn/1358/1357757/param.shtml,https://2f.zol-img.com.cn/product/210_320x240/289/ce4FAs2AqhDPc.jpg
1381695,高通骁龙870,2021年08月10日,6.7英寸,,None,1600万像素,None,None,八核,12GB,http://detail.zol.com.cn/1382/1381695/param.shtml,https://2d.zol-img.com.cn/product/222_320x240/123/cep5aP6LDoopU.jpg
